 x, y, z,signal
9,3,13.44,113
9,3,13.19,113
9,3,13,112
9,3,12.57,111
9,3,12.48,108
9,3,12.06,107
9,3,11.88,106
9,3,11.36,105
9,3,11.27,105
9,3,11.09,104
9,3,10.77,103
9,3,10.28,102
9,3,9.51,102
9,3,9.3,101
9,3,9.23,101
9,3,9.02,101
9,3,8.68,100
9,3,8.66,100
9,3,8.47,99
9,3,8.35,99
9,3,8.34,99
9,3,8.29,99
9,3,8.26,99
9,3,8.2,99
9,3,8.1,99
9,3,7.8,99
9,3,7.59,97
9,3,7.17,97
9,3,6.08,95
9,3,5.86,94
9,3,5.62,93
9,3,5.34,92
9,3,5.2,92
9,3,4.98,92
9,3,4.74,92
9,3,4.3,92
9,3,4.14,91
9,3,3.84,90
9,3,3.66,90
9,3,3.32,89
9,3,3.2,90
9,3,3.13,89
9,3,2.84,89
9,3,2.79,89
9,3,2.72,88
9,3,2.66,88
9,3,2.52,89
9,3,2.34,88
9,3,2.27,88
9,3,2.21,88
9,3,1.95,88
9,3,1.58,88
9,3,1.54,88
9,3,1.33,88
9,3,1.24,88
9,3,1.1,88
9,3,0.93,88
9,3,0.81,88
9,3,0.55,88
9,3,0.4,88
9,3,0.14,88
9,3,0.12,88
9,3,0.04,88
9.99,3,0.41,88
9.99,3,0.49,88
9.99,3,0.77,87
9.99,3,1.22,88
9.99,3,1.28,88
9.99,3,1.36,88
9.99,3,1.51,88
9.99,3,1.6,88
9.99,3,2.58,89
9.99,3,2.8,88
9.99,3,2.89,88
9.99,3,2.92,88
9.99,3,2.99,88
9.99,3,3.19,88
9.99,3,3.36,88
9.99,3,3.56,88
9.99,3,3.95,88
9.99,3,4.14,88
9.99,3,4.68,88
9.99,3,4.71,88
9.99,3,4.81,89
9.99,3,5.01,89
9.99,3,5.11,89
9.99,3,5.53,89
9.99,3,5.7,89
9.99,3,5.76,89
9.99,3,6.14,89
9.99,3,6.26,90
9.99,3,6.34,90
9.99,3,6.44,90
9.99,3,6.47,90
9.99,3,6.69,90
9.99,3,6.97,90
9.99,3,7.2,90
9.99,3,7.26,91
9.99,3,7.53,91
9.99,3,7.97,92
9.99,3,8.33,92
9.99,3,8.48,92
9.99,3,8.67,92
9.99,3,9.07,92
9.99,3,9.26,92
9.99,3,9.34,93
9.99,3,9.37,93
9.99,3,9.43,93
9.99,3,9.61,93
9.99,3,9.7,93
9.99,3,9.79,93
9.99,3,9.9,93
9.99,3,10.05,93
9.99,3,10.23,93
9.99,3,10.59,94
9.99,3,10.94,95
9.99,3,11,95
9.99,3,11.34,96
9.99,3,11.77,97
9.99,3,12.1,97
9.99,3,12.36,99
9.99,3,13.06,103
9.99,3,13.5,104
9.99,3,14.06,106
9.99,3,14.59,108
9.99,3,14.88,110
9.99,3,14.98,110
9.99,3,14.9,117
9.99,3,14.73,117
9.99,3,14.34,117
9.99,3,14.01,117
9.99,3,13.93,117
9.99,3,13.72,117
9.99,3,13.59,117
9.99,3,13.48,117
9.99,3,12.93,113
9.99,3,12.84,113
9.99,3,12.81,113
9.99,3,12.35,112
9.99,3,12.3,111
9.99,3,12.1,110
9.99,3,12.03,110
9.99,3,11.93,109
9.99,3,11.74,107
9.99,3,11.55,106
9.99,3,11.48,106
9.99,3,11.09,106
9.99,3,11.02,106
9.99,3,10.94,106
9.99,3,10.87,106
9.99,3,10.55,105
9.99,3,10.32,105
9.99,3,10.23,105
9.99,3,10.01,105
9.99,3,9.68,104
9.99,3,9.55,104
9.99,3,9.28,103
9.99,3,9.01,103
9.99,3,8.65,102
9.99,3,8.6,102
9.99,3,7.97,101
9.99,3,7.87,100
9.99,3,7.84,100
9.99,3,7.73,100
9.99,3,7.57,100
9.99,3,7.36,100
9.99,3,6.86,100
9.99,3,6.58,99
9.99,3,6.48,99
9.99,3,6.21,99
9.99,3,6.03,99
9.99,3,5.92,99
9.99,3,5.78,99
9.99,3,5.59,98
9.99,3,5.5,98
9.99,3,5.41,98
9.99,3,5.31,98
9.99,3,5.19,98
9.99,3,4.96,97
9.99,3,4.79,97
9.99,3,4.7,96
9.99,3,4.58,96
9.99,3,4.35,94
9.99,3,3.95,93
9.99,3,3.54,92
9.99,3,3.39,92
9.99,3,3.35,91
9.99,3,3.19,91
9.99,3,2.48,91
9.99,3,2.29,91
9.99,3,2.23,91
9.99,3,2.15,91
9.99,3,2.01,89
9.99,3,1.83,89
9.99,3,1.71,89
9.99,3,1.56,89
9.99,3,1.42,89
9.99,3,1.27,88
9.99,3,1.12,88
9.99,3,1.02,88
9.99,3,0.75,88
9.99,3,0.73,88
9.99,3,0.65,88
9.99,3,0.6,88
9.99,3,0.4,88
9.99,3,0.23,88
9.99,3,0.04,88
11,3,0.08,88
11,3,0.26,88
11,3,0.47,88
11,3,0.71,88
11,3,0.88,88
11,3,0.95,88
11,3,1.31,88
11,3,1.46,88
11,3,1.68,88
11,3,1.96,88
11,3,2.14,88
11,3,2.26,88
11,3,2.36,88
11,3,2.4,88
11,3,2.59,88
11,3,2.92,88
11,3,3.09,88
11,3,3.12,88
11,3,3.24,88
11,3,3.27,88
11,3,3.36,88
11,3,3.76,88
11,3,4.14,88
11,3,4.24,88
11,3,5.22,89
11,3,5.52,90
11,3,5.59,90
11,3,5.68,90
11,3,5.8,90
11,3,6.31,90
11,3,6.35,90
11,3,6.41,90
11,3,6.59,91
11,3,6.65,91
11,3,6.83,91
11,3,7.07,91
11,3,7.15,91
11,3,7.54,92
11,3,7.8,92
11,3,7.84,92
11,3,8.02,92
11,3,8.14,93
11,3,8.25,93
11,3,8.42,93
11,3,8.56,93
11,3,8.83,93
11,3,8.92,93
11,3,9.4,94
11,3,9.51,94
11,3,9.56,95
11,3,9.96,95
11,3,10.73,96
11,3,10.92,96
11,3,11.16,98
11,3,11.32,98
11,3,11.53,98
11,3,11.66,98
11,3,11.82,101
11,3,12.04,101
11,3,12.13,101
11,3,12.17,101
11,3,12.26,102
11,3,12.44,102
11,3,12.61,102
11,3,12.87,102
11,3,13.07,102
11,3,13.1,103
11,3,13.4,104
11,3,13.57,104
11,3,13.69,104
11,3,13.88,106
11,3,14.14,106
11,3,14.19,106
11,3,14.39,106
11,3,14.5,106
11,3,14.52,109
11,3,14.77,110
11,3,14.79,111
11,3,15.02,112
11,3,15.04,112
11,3,14.89,115
11,3,14.87,115
11,3,14.6,115
11,3,14.56,115
11,3,13.98,115
11,3,13.76,115
11,3,13.05,112
11,3,12.86,112
11,3,12.73,112
11,3,12.56,111
11,3,12.26,111
11,3,11.8,108
11,3,11.76,108
11,3,11.72,108
11,3,11.34,105
11,3,11.23,105
11,3,11.18,105
11,3,10.99,104
11,3,10.85,103
11,3,10.57,103
11,3,10.55,103
11,3,10.48,103
11,3,10.34,103
11,3,10.23,103
11,3,10.11,102
11,3,10.05,102
11,3,9.75,102
11,3,9.29,101
11,3,9.16,101
11,3,9.05,101
11,3,8.84,100
11,3,8.6,100
11,3,8.44,100
11,3,8.32,100
11,3,8.2,100
11,3,8.1,100
11,3,7.94,100
11,3,7.84,100
11,3,7.82,100
11,3,7.69,99
11,3,7.58,99
11,3,7.48,99
11,3,7.33,98
11,3,7.26,98
11,3,6.8,98
11,3,6.44,97
11,3,6.2,97
11,3,6.14,96
11,3,5.71,96
11,3,5.48,95
11,3,5.22,95
11,3,5.17,94
11,3,4.84,94
11,3,4.66,93
11,3,4.49,92
11,3,3.95,92
11,3,3.59,92
11,3,3.39,92
11,3,3.09,91
11,3,2.98,91
11,3,2.87,91
11,3,2.84,91
11,3,2.53,91
11,3,1.95,91
11,3,1.83,91
11,3,1.4,91
11,3,1.26,91
11,3,1.17,91
11,3,0.77,91
11,3,0.33,88
11,3,0.27,88
11,3,0.08,88
11,3,0.04,88
12,3,0.15,88
12,3,0.2,88
12,3,0.26,88
12,3,0.29,88
12,3,0.49,88
12,3,0.53,88
12,3,0.67,88
12,3,1.1,88
12,3,1.45,88
12,3,1.52,88
12,3,1.55,88
12,3,1.7,88
12,3,1.88,88
12,3,1.95,87
12,3,2.4,88
12,3,2.45,88
12,3,2.56,88
12,3,2.77,88
12,3,2.87,88
12,3,2.97,88
12,3,3.1,88
12,3,3.14,88
12,3,3.64,88
12,3,3.93,88
12,3,3.97,88
12,3,4.04,88
12,3,4.12,88
12,3,4.17,88
12,3,4.18,88
12,3,4.21,89
12,3,4.3,89
12,3,4.52,88
12,3,4.64,89
12,3,4.72,89
12,3,5.07,89
12,3,5.22,89
12,3,5.79,90
12,3,5.91,90
12,3,6.01,91
12,3,6.8,91
12,3,6.98,92
12,3,7.07,92
12,3,7.18,92
12,3,7.69,92
12,3,7.8,93
12,3,8.32,93
12,3,8.75,93
12,3,9.52,95
12,3,9.67,95
12,3,9.82,95
12,3,10,95
12,3,10.09,95
12,3,10.15,95
12,3,10.22,96
12,3,10.76,96
12,3,11.29,97
12,3,11.64,99
12,3,11.98,100
12,3,12.17,101
12,3,12.42,102
12,3,12.46,102
12,3,12.52,102
12,3,12.57,102
12,3,13.03,103
12,3,13.35,103
12,3,14.15,104
12,3,14.21,105
12,3,14.31,105
12,3,14.44,107
12,3,14.65,107
12,3,14.81,108
12,3,14.46,114
12,3,14.18,114
12,3,13.9,114
12,3,13.64,114
12,3,13.51,113
12,3,13.05,113
12,3,12.56,111
12,3,12.5,111
12,3,12.31,110
12,3,12.23,109
12,3,12.08,109
12,3,12.05,108
12,3,11.93,108
12,3,11.85,107
12,3,11.73,106
12,3,11.46,106
12,3,11.4,106
12,3,11.3,106
12,3,11.01,105
12,3,10.92,105
12,3,10.76,105
12,3,10.5,105
12,3,10.19,105
12,3,9.8,104
12,3,9.69,104
12,3,8.95,102
12,3,8.56,101
12,3,8.48,101
12,3,8.38,101
12,3,8.14,101
12,3,8.03,100
12,3,7.93,100
12,3,7.66,100
12,3,7.55,100
12,3,7.42,100
12,3,7.3,100
12,3,7.13,100
12,3,6.9,99
12,3,6.75,98
12,3,6.52,97
12,3,6.21,97
12,3,6.11,96
12,3,5.96,96
12,3,5.93,96
12,3,5.8,96
12,3,5.59,96
12,3,5.46,96
12,3,5.34,96
12,3,5.22,95
12,3,4.66,95
12,3,4.29,94
12,3,3.46,94
12,3,3.35,94
12,3,3.05,92
12,3,2.9,91
12,3,2.32,90
12,3,2.27,90
12,3,2.24,90
12,3,2.21,90
12,3,1.86,90
12,3,1.53,90
12,3,1.37,90
12,3,0.9,88
12,3,0.77,88
12,3,0.66,88
12,3,0.63,88
12,3,0.55,88
12,3,0.45,88
12,3,0.32,88
12,3,0.17,88
12,3,0.06,88
12,3,0.04,88
3,0.04,0,88
12,3,0.04,88
13,3,0.19,88
13,3,0.35,88
13,3,0.41,88
13,3,0.55,88
13,3,0.76,88
13,3,1.1,88
13,3,1.25,88
13,3,1.42,88
13,3,1.73,88
13,3,2,88
13,3,2.16,88
13,3,2.36,88
13,3,2.75,88
13,3,2.88,88
13,3,3.45,88
13,3,3.55,88
13,3,3.66,88
13,3,3.84,88
13,3,3.88,88
13,3,4.11,88
13,3,4.38,88
13,3,4.45,88
13,3,4.93,89
13,3,5.05,89
13,3,5.3,89
13,3,5.5,90
13,3,5.89,90
13,3,6.73,91
13,3,6.84,91
13,3,6.88,91
13,3,6.96,92
13,3,7.27,92
13,3,7.35,92
13,3,7.51,92
13,3,7.99,93
13,3,8.19,93
13,3,8.83,94
13,3,9.27,95
13,3,9.51,95
13,3,9.57,96
13,3,9.93,95
13,3,10.15,95
13,3,10.35,96
13,3,10.62,96
13,3,10.75,96
13,3,11.22,96
13,3,11.27,96
13,3,11.35,96
13,3,11.9,97
13,3,11.93,99
13,3,12.44,100
13,3,12.58,101
13,3,12.65,101
13,3,12.69,101
13,3,12.92,101
13,3,13.15,102
13,3,13.26,102
13,3,13.3,102
13,3,13.39,102
13,3,13.77,102
13,3,13.84,104
13,3,14.03,104
13,3,14.18,104
13,3,14.48,104
13,3,14.81,106
13,3,14.94,106
13,3,14.97,113
13,3,14.89,113
13,3,13.97,113
13,3,13.42,112
13,3,12.99,112
13,3,12.96,112
13,3,12.92,111
13,3,12.68,111
13,3,12.58,111
13,3,12.43,111
13,3,12.32,111
13,3,12.06,110
13,3,11.85,110
13,3,11.72,110
13,3,11.68,110
13,3,11.61,108
13,3,11.27,107
13,3,11.21,107
13,3,11.17,107
13,3,10.85,106
13,3,10.78,106
13,3,10.63,106
13,3,10.57,105
13,3,10.38,105
13,3,10.05,104
13,3,10,104
13,3,9.48,103
13,3,8.92,103
13,3,8.6,102
13,3,8.4,102
13,3,7.78,101
13,3,7.75,101
13,3,7.43,100
13,3,7.34,100
13,3,7.28,100
13,3,7.16,100
13,3,7.04,100
13,3,6.98,100
13,3,6.92,100
13,3,6.7,100
13,3,6.61,100
13,3,6.29,100
13,3,6.2,100
13,3,5.87,100
13,3,5.09,99
13,3,4.84,98
13,3,4.76,98
13,3,4.68,98
13,3,4.53,98
13,3,4.43,98
13,3,4.21,97
13,3,4.14,97
13,3,4.09,97
13,3,3.93,97
13,3,3.83,97
13,3,3.61,96
13,3,3.28,96
13,3,2.98,96
13,3,2.81,95
13,3,2.7,94
13,3,2.53,94
13,3,2.51,92
13,3,2.45,92
13,3,2.36,91
13,3,2.02,90
13,3,1.39,89
13,3,1.01,89
13,3,0.88,88
13,3,0.72,88
13,3,0.61,88
13,3,0.04,88
14,3,0.41,88
14,3,0.6,88
14,3,0.83,88
14,3,0.93,88
14,3,1.51,88
14,3,1.82,88
14,3,2.03,88
14,3,2.17,88
14,3,2.19,88
14,3,2.29,88
14,3,2.76,88
14,3,3.1,88
14,3,3.31,88
14,3,3.32,88
14,3,3.39,88
14,3,3.84,88
14,3,4.01,88
14,3,4.04,88
14,3,4.16,88
14,3,4.28,88
14,3,4.34,88
14,3,4.48,89
14,3,4.84,89
14,3,5.34,89
14,3,5.36,89
14,3,5.44,89
14,3,5.75,90
14,3,6.22,91
14,3,6.25,91
14,3,6.35,91
14,3,6.84,92
14,3,6.92,92
14,3,7.06,92
14,3,7.21,92
14,3,7.41,92
14,3,7.69,92
14,3,8.09,93
14,3,8.15,93
14,3,8.36,93
14,3,8.66,94
14,3,8.89,94
14,3,8.94,94
14,3,9.57,95
14,3,9.68,95
14,3,9.81,95
14,3,9.92,95
14,3,10.06,95
14,3,10.12,95
14,3,10.3,95
14,3,10.91,95
14,3,11.03,97
14,3,11.26,98
14,3,11.48,98
14,3,12.05,99
14,3,12.34,100
14,3,12.53,100
14,3,12.61,100
14,3,13.02,101
14,3,13.23,101
14,3,13.5,101
14,3,13.76,103
14,3,13.85,103
14,3,14.15,103
14,3,14.64,104
14,3,14.7,104
14,3,14.76,104
14,3,14.88,104
14,3,14.9,106
14,3,14.96,106
14,3,14.97,111
14,3,14.4,111
14,3,13.94,111
14,3,13.79,111
14,3,13.68,111
14,3,13.22,111
14,3,13.09,111
14,3,12.87,110
14,3,12.78,110
14,3,12.77,110
14,3,12.68,108
14,3,12.31,107
14,3,12.21,107
14,3,12.12,106
14,3,12.07,106
14,3,11.91,105
14,3,11.51,105
14,3,11.32,104
14,3,11.18,104
14,3,10.85,103
14,3,10.73,103
14,3,10.68,103
14,3,10.47,102
14,3,10.36,102
14,3,10.32,102
14,3,9.85,101
14,3,9.67,102
14,3,9.53,102
14,3,9.34,101
14,3,9.23,101
14,3,8.69,100
14,3,8.54,100
14,3,8.45,100
14,3,8.39,101
14,3,8.28,101
14,3,8.02,100
14,3,7.89,100
14,3,7.76,100
14,3,7.69,100
14,3,7.67,100
14,3,7.47,99
14,3,7.01,98
14,3,6.87,98
14,3,6.64,97
14,3,6.59,97
14,3,6.53,96
14,3,6.47,96
14,3,6.29,96
14,3,6.17,96
14,3,5.89,95
14,3,5.69,95
14,3,5.61,95
14,3,5.44,95
14,3,5.15,95
14,3,4.84,94
14,3,4.44,94
14,3,4.13,94
14,3,3.63,93
14,3,3.53,93
14,3,3.31,92
14,3,3.27,92
14,3,3.19,92
14,3,3.14,92
14,3,3.06,92
14,3,2.81,92
14,3,2.08,90
14,3,1.78,90
14,3,1.73,90
14,3,1.63,89
14,3,1.48,89
14,3,1.28,89
14,3,1.23,89
14,3,1.12,89
14,3,0.83,88
14,3,0.7,88
14,3,0.65,88
14,3,0.55,88
14,3,0.49,88
14,3,0.27,88
14,3,0.15,88
14,3,0.04,88
15,3,0.13,88
15,3,0.75,88
15,3,1.21,88
15,3,1.27,88
15,3,1.63,88
15,3,1.94,88
15,3,2.2,88
15,3,2.25,88
15,3,2.35,88
15,3,2.74,88
15,3,3.24,88
15,3,3.45,88
15,3,3.61,88
15,3,3.97,88
15,3,4.15,89
15,3,4.34,89
15,3,4.35,89
15,3,4.61,89
15,3,4.85,90
15,3,4.98,90
15,3,5.07,90
15,3,5.23,90
15,3,5.4,90
15,3,5.9,90
15,3,5.96,90
15,3,6.21,91
15,3,6.35,91
15,3,6.54,91
15,3,7.19,92
15,3,7.32,92
15,3,7.51,92
15,3,7.59,92
15,3,7.66,93
15,3,8.02,93
15,3,8.09,93
15,3,8.35,94
15,3,8.46,94
15,3,8.55,94
15,3,8.76,94
15,3,9.26,95
15,3,9.71,95
15,3,9.91,96
15,3,10.09,96
15,3,10.21,96
15,3,10.6,96
15,3,10.71,97
15,3,10.9,97
15,3,10.96,97
15,3,11.3,98
15,3,11.4,98
15,3,11.5,99
15,3,11.57,99
15,3,12.05,99
15,3,12.15,99
15,3,12.38,100
15,3,12.56,101
15,3,12.67,101
15,3,12.82,101
15,3,12.9,101
15,3,12.94,101
15,3,13.16,102
15,3,13.72,102
15,3,13.98,103
15,3,14.14,103
15,3,14.19,104
15,3,14.27,104
15,3,15.04,104
15,3,14.99,109
15,3,14.75,110
15,3,14.56,110
15,3,14.4,110
15,3,14.22,109
15,3,14.14,109
15,3,13.93,109
15,3,13.55,109
15,3,13.23,109
15,3,13.09,108
15,3,12.98,108
15,3,12.75,108
15,3,12.23,107
15,3,12.19,107
15,3,11.86,106
15,3,11.75,106
15,3,11.69,105
15,3,11.56,105
15,3,11.19,105
15,3,11.09,104
15,3,10.54,103
15,3,10.46,103
15,3,10.31,103
15,3,10.16,103
15,3,10.07,103
15,3,9.79,103
15,3,9.69,103
15,3,9.58,103
15,3,9.06,103
15,3,8.87,103
15,3,8.71,103
15,3,8.6,103
15,3,8.51,103
15,3,8.4,103
15,3,7.83,102
15,3,7.76,102
15,3,7.59,101
15,3,7.5,101
15,3,7.26,100
15,3,6.51,99
15,3,6.48,99
15,3,6.42,99
15,3,6.34,99
15,3,6.3,98
15,3,6.06,98
15,3,5.86,97
15,3,5.78,97
15,3,5.09,95
15,3,4.87,95
15,3,4.5,94
15,3,4.23,93
15,3,4.13,92
15,3,3.59,92
15,3,3.38,92
15,3,3.27,92
15,3,3.04,92
15,3,2.03,90
15,3,1.9,90
15,3,1.43,89
15,3,1.28,89
15,3,1.19,89
15,3,0.93,88
15,3,0.82,88
15,3,0.64,88
15,3,0.5,87
15,3,0.34,88
15,3,0.18,88
15,3,0.14,88
16,3,0.53,87
16,3,0.56,87
16,3,0.69,87
16,3,0.81,87
16,3,0.95,87
16,3,0.98,87
16,3,1.23,88
16,3,1.27,88
16,3,1.36,87
16,3,1.43,87
16,3,1.67,87
16,3,1.8,88
16,3,1.82,88
16,3,2.23,88
16,3,2.33,88
16,3,2.55,88
16,3,2.69,88
16,3,2.8,88
16,3,3.19,88
16,3,3.29,88
16,3,3.31,88
16,3,3.41,88
16,3,3.61,88
16,3,3.65,88
16,3,3.76,88
16,3,3.79,88
16,3,3.9,88
16,3,4.02,88
16,3,4.4,88
16,3,4.89,89
16,3,4.93,89
16,3,5.05,90
16,3,5.32,90
16,3,5.38,90
16,3,5.5,90
16,3,5.59,90
16,3,5.74,91
16,3,5.9,91
16,3,5.99,91
16,3,6.17,91
16,3,6.26,91
16,3,6.44,91
16,3,6.53,91
16,3,6.67,91
16,3,6.74,91
16,3,7.01,92
16,3,7.35,92
16,3,7.42,92
16,3,7.56,92
16,3,7.63,93
16,3,7.85,93
16,3,7.91,93
16,3,7.99,93
16,3,8.19,93
16,3,8.24,93
16,3,8.75,94
16,3,8.8,94
16,3,8.95,95
16,3,9,95
16,3,9.32,95
16,3,9.47,95
16,3,9.67,95
16,3,9.73,95
16,3,9.81,95
16,3,10.06,95
16,3,10.32,95
16,3,10.84,96
16,3,10.9,96
16,3,10.97,96
16,3,11.07,96
16,3,11.23,96
16,3,11.28,96
16,3,11.37,97
16,3,11.42,97
16,3,11.46,97
16,3,11.53,98
16,3,11.56,98
16,3,11.63,98
16,3,11.71,99
16,3,12.08,99
16,3,12.31,100
16,3,12.44,100
16,3,12.77,100
16,3,12.86,100
16,3,13,100
16,3,13.18,101
16,3,13.23,101
16,3,13.51,101
16,3,13.63,101
16,3,14.17,102
16,3,14.52,103
16,3,14.65,103
16,3,14.69,103
16,3,15.04,105
16,3,14.91,107
16,3,14.48,107
16,3,14.44,107
16,3,14.21,107
16,3,13.76,107
16,3,13.74,107
16,3,13.59,107
16,3,13.08,107
16,3,12.92,106
16,3,12.9,106
16,3,12.75,106
16,3,12.72,106
16,3,12.1,105
16,3,12.02,105
16,3,12,105
16,3,11.78,105
16,3,11.7,105
16,3,11.67,105
16,3,11.49,104
16,3,11.42,104
16,3,11.3,104
16,3,11.14,103
16,3,11.08,103
16,3,10.98,103
16,3,10.8,103
16,3,10.69,103
16,3,10.65,103
16,3,10.56,103
16,3,10.11,102
16,3,9.62,102
16,3,9.52,102
16,3,9.35,101
16,3,9.13,101
16,3,9.06,101
16,3,8.91,101
16,3,8.9,101
16,3,8.47,101
16,3,8.28,100
16,3,8.25,100
16,3,8.04,100
16,3,7.84,99
16,3,7.8,99
16,3,7.76,99
16,3,7.64,99
16,3,7.57,99
16,3,7.24,99
16,3,7.09,99
16,3,6.99,98
16,3,6.84,97
16,3,6.5,97
16,3,6.3,97
16,3,6.27,97
16,3,6.08,97
16,3,5.91,97
16,3,5.78,97
16,3,5.48,97
16,3,5.09,96
16,3,4.99,96
16,3,4.9,95
16,3,4.65,95
16,3,4.59,95
16,3,4.09,95
16,3,4.01,95
16,3,3.97,93
16,3,3.88,93
16,3,3.75,93
16,3,3.67,93
16,3,3.06,93
16,3,2.85,92
16,3,2.84,92
16,3,2.72,92
16,3,2.69,92
16,3,2.68,92
16,3,1.91,91
16,3,1.84,91
16,3,1.62,91
16,3,1.51,91
16,3,1.35,91
16,3,1.28,91
16,3,1.05,91
16,3,0.75,90
16,3,0.65,90
16,3,0.37,88
16,3,0.17,88
16,3,0.07,88
16,3,0.04,88
17.01,3,0.23,87
17.01,3,0.65,87
17.01,3,0.71,87
17.01,3,0.81,87
17.01,3,1.27,88
17.01,3,1.9,88
17.01,3,2.21,88
17.01,3,2.43,88
17.01,3,2.54,88
17.01,3,2.59,88
17.01,3,2.99,88
17.01,3,3.26,88
17.01,3,3.41,88
17.01,3,3.55,88
17.01,3,3.62,88
17.01,3,3.76,88
17.01,3,4,89
17.01,3,4.34,89
17.01,3,4.41,89
17.01,3,5.05,90
17.01,3,5.7,90
17.01,3,6.5,92
17.01,3,6.6,92
17.01,3,6.63,92
17.01,3,6.76,92
17.01,3,6.91,92
17.01,3,7.09,92
17.01,3,7.17,92
17.01,3,7.22,92
17.01,3,7.34,92
17.01,3,7.38,92
17.01,3,7.42,92
17.01,3,7.5,92
17.01,3,7.57,92
17.01,3,7.65,93
17.01,3,8.33,93
17.01,3,8.39,93
17.01,3,8.53,94
17.01,3,8.62,94
17.01,3,8.88,94
17.01,3,9.07,94
17.01,3,9.53,95
17.01,3,9.99,96
17.01,3,10.04,96
17.01,3,10.1,96
17.01,3,10.21,96
17.01,3,10.49,96
17.01,3,10.68,96
17.01,3,10.8,96
17.01,3,10.96,96
17.01,3,11.05,98
17.01,3,11.4,99
17.01,3,11.65,99
17.01,3,11.83,99
17.01,3,12.01,99
17.01,3,12.28,100
17.01,3,12.42,100
17.01,3,12.5,100
17.01,3,12.64,100
17.01,3,12.85,100
17.01,3,13.03,100
17.01,3,13.24,101
17.01,3,13.48,101
17.01,3,13.69,101
17.01,3,13.8,101
17.01,3,13.94,101
17.01,3,14,101
17.01,3,14.11,101
17.01,3,14.17,101
17.01,3,14.57,101
17.01,3,14.81,102
17.01,3,14.81,106
17.01,3,14.67,106
17.01,3,14.44,106
17.01,3,14.21,106
17.01,3,13.88,106
17.01,3,13.64,106
17.01,3,13.46,106
17.01,3,13.32,106
17.01,3,13.26,106
17.01,3,13.17,106
17.01,3,13,106
17.01,3,12.61,105
17.01,3,11.98,105
17.01,3,11.38,103
17.01,3,11.27,103
17.01,3,11.25,102
17.01,3,11.05,102
17.01,3,10.44,102
17.01,3,10.35,102
17.01,3,9.75,101
17.01,3,9.67,101
17.01,3,9.46,101
17.01,3,9.29,101
17.01,3,9.25,101
17.01,3,9.15,101
17.01,3,9.08,101
17.01,3,8.75,101
17.01,3,8.63,101
17.01,3,8.56,101
17.01,3,8.44,100
17.01,3,8.21,100
17.01,3,7.64,100
17.01,3,7.58,100
17.01,3,6.93,98
17.01,3,6.62,98
17.01,3,6.33,98
17.01,3,6.23,98
17.01,3,6.03,98
17.01,3,5.7,96
17.01,3,5.38,95
17.01,3,5.14,95
17.01,3,4.77,95
17.01,3,4.63,95
17.01,3,4.54,94
17.01,3,4.44,94
17.01,3,4.4,94
17.01,3,4.17,93
17.01,3,3.85,94
17.01,3,3.76,94
17.01,3,3.73,93
17.01,3,3.46,93
17.01,3,3.35,93
17.01,3,2.4,92
17.01,3,2.31,92
17.01,3,2.23,91
17.01,3,1.88,91
17.01,3,1.63,90
17.01,3,1.37,90
17.01,3,1.26,90
17.01,3,1.16,90
17.01,3,0.98,90
17.01,3,0.93,90
17.01,3,0.79,90
17.01,3,0.56,89
17.01,3,0.45,89
17.01,3,0.27,89
18,3,0.22,88
18,3,0.29,88
18,3,0.5,88
18,3,0.79,87
18,3,0.9,87
18,3,1.55,87
18,3,2.28,87
18,3,2.41,87
18,3,2.56,87
18,3,2.63,87
18,3,2.73,88
18,3,2.79,88
18,3,3.27,88
18,3,3.32,88
18,3,3.73,89
18,3,3.83,89
18,3,3.92,89
18,3,4.03,89
18,3,4.27,90
18,3,4.64,90
18,3,4.73,90
18,3,5.1,90
18,3,5.18,90
18,3,5.27,91
18,3,6.11,91
18,3,6.36,91
18,3,6.59,91
18,3,6.82,92
18,3,6.97,92
18,3,7.22,92
18,3,7.53,93
18,3,7.67,93
18,3,7.78,93
18,3,7.83,93
18,3,7.95,93
18,3,8.07,93
18,3,8.35,93
18,3,8.4,93
18,3,8.48,93
18,3,8.64,93
18,3,8.77,93
18,3,9.05,94
18,3,9.3,94
18,3,10.21,94
18,3,10.46,95
18,3,10.59,96
18,3,10.85,96
18,3,11.02,96
18,3,11.08,96
18,3,11.19,96
18,3,11.49,97
18,3,11.53,97
18,3,11.7,97
18,3,12.09,97
18,3,12.24,98
18,3,12.34,98
18,3,12.43,98
18,3,12.59,98
18,3,12.76,98
18,3,12.85,98
18,3,13.22,100
18,3,13.55,100
18,3,13.67,100
18,3,13.75,100
18,3,13.91,100
18,3,14.06,100
18,3,14.39,102
18,3,14.68,102
18,3,14.79,102
18,3,14.82,102
18,3,15.03,102
18,3,15.04,103
18,3,14.84,105
18,3,14.67,104
18,3,14.36,104
18,3,13.65,104
18,3,13.52,104
18,3,13.02,104
18,3,12.94,104
18,3,12.72,104
18,3,12.56,104
18,3,12.44,103
18,3,11.68,103
18,3,11.59,102
18,3,11.44,102
18,3,11.39,103
18,3,11.17,103
18,3,11.02,102
18,3,10.51,102
18,3,10.38,101
18,3,10.29,101
18,3,10.04,101
18,3,9.92,101
18,3,9.63,101
18,3,9.08,101
18,3,8.98,100
18,3,8.93,100
18,3,8.63,100
18,3,8.34,100
18,3,8.19,100
18,3,8.16,100
